"","plot.id","easting","northing","scam","ivfr","c4","phau","spcy","tyla","dead","bare_water","band2","band3","band4","band5","ndvi","evi","ndwi","savi"
"887",178,365695.966,4304008.989,0,0,0,5,1,0,2,0,240,435,385,1966,0.672479795831561,1.5969696969697,-0.63765097875885,1.00807651434644
"888",178,365695.966,4304008.989,2,3,1,3,0,0,2,5,240,435,385,1966,0.672479795831561,1.5969696969697,-0.63765097875885,1.00807651434644
"889",179,365696.189,4304029.069,0,4,5,0,0,0,4,0,250,441,391,1924,0.662203023758099,1.60087719298246,-0.627061310782241,0.992661342542629
"890",180,365695.905,4304049,0,3,5,0,0,0,3,5,250,441,391,1924,0.662203023758099,1.60087719298246,-0.627061310782241,0.992661342542629
"891",180,365695.905,4304049,3,3,5,0,0,0,4,0,250,441,391,1924,0.662203023758099,1.60087719298246,-0.627061310782241,0.992661342542629
"892",181,365695.907,4304068.907,1,3,6,0,0,0,5,0,266,490,440,2072,0.64968152866242,1.50220913107511,-0.617486338797814,0.973940720111398
"893",181,365695.907,4304068.907,3,3,5,0,0,0,4,0,266,490,440,2072,0.64968152866242,1.50220913107511,-0.617486338797814,0.973940720111398
"894",181,365695.907,4304068.907,3,5,2,0,0,0,2,4,266,490,440,2072,0.64968152866242,1.50220913107511,-0.617486338797814,0.973940720111398
"895",182,365695.968,4304089.041,4,5,5,0,0,0,3,0,292,571,498,2445,0.661569826707441,1.50138803207896,-0.621352785145889,0.991849210392257
"896",182,365695.968,4304089.041,0,2,0,6,0,0,2,3,292,571,498,2445,0.661569826707441,1.50138803207896,-0.621352785145889,0.991849210392257
"897",183,365696.101,4304109.091,0,0,0,4,0,0,4,4,292,571,498,2445,0.661569826707441,1.50138803207896,-0.621352785145889,0.991849210392257
"898",184,365695.954,4304129.062,0,0,0,5,2,0,3,5,287,553,472,2240,0.651917404129793,1.51447661469933,-0.604010025062657,0.977335544499724
"899",186,365715.835,4303829.066,3,0,4,0,0,0,5,0,238,372,420,1659,0.595959595959596,1.2944003343084,-0.633677991137371,0.893294881038212
"900",186,365715.835,4303829.066,4,0,3,0,0,0,4,2,238,372,420,1659,0.595959595959596,1.2944003343084,-0.633677991137371,0.893294881038212
"901",187,365716.109,4303849.008,3,0,4,0,0,0,3,2,231,342,401,1388,0.551704863051984,1.19752487260374,-0.604624277456647,0.826864004468026
"902",188,365716.061,4303869.066,3,0,4,0,0,0,3,2,231,342,401,1388,0.551704863051984,1.19752487260374,-0.604624277456647,0.826864004468026
"903",188,365716.061,4303869.066,3,0,4,0,0,0,3,2,231,342,401,1388,0.551704863051984,1.19752487260374,-0.604624277456647,0.826864004468026
"904",189,365715.985,4303889.107,4,0,3,0,0,0,4,1,244,405,419,1770,0.61717679305619,1.37688544639217,-0.627586206896552,0.925131248573385
"905",189,365715.985,4303889.107,3,0,4,0,0,0,3,0,244,405,419,1770,0.61717679305619,1.37688544639217,-0.627586206896552,0.925131248573385
"906",190,365716.044,4303909.153,3,0,4,0,0,0,3,0,256,459,395,2210,0.696737044145873,1.706468597217,-0.656050955414013,1.04450412430462
"907",191,365716.041,4303929.042,0,5,2,3,0,0,0,0,256,459,395,2210,0.696737044145873,1.706468597217,-0.656050955414013,1.04450412430462
"908",191,365716.041,4303929.042,0,3,5,0,0,0,0,0,256,459,395,2210,0.696737044145873,1.706468597217,-0.656050955414013,1.04450412430462
"909",192,365716.056,4303948.937,0,3,5,0,0,0,0,0,271,474,389,2356,0.716575591985428,1.85111989459816,-0.665017667844523,1.07427635172037
"910",192,365716.056,4303948.937,2,5,2,0,0,0,0,3,271,474,389,2356,0.716575591985428,1.85111989459816,-0.665017667844523,1.07427635172037
"911",193,365716.053,4303969.052,0,5,1,1,0,0,1,3,272,485,392,2446,0.723749119097956,1.86253173739572,-0.669054930058001,1.08505018489171
"912",193,365716.053,4303969.052,0,0,0,6,0,0,3,0,272,485,392,2446,0.723749119097956,1.86253173739572,-0.669054930058001,1.08505018489171
"913",194,365716.07,4303988.895,0,0,0,6,0,0,3,0,272,485,392,2446,0.723749119097956,1.86253173739572,-0.669054930058001,1.08505018489171
"914",194,365716.07,4303988.895,0,0,0,0,0,0,0,6,272,485,392,2446,0.723749119097956,1.86253173739572,-0.669054930058001,1.08505018489171
"915",195,365715.967,4304009.064,2,3,1,3,0,0,2,5,244,471,368,2376,0.731778425655977,1.82346531057029,-0.669125395152792,1.09706792933892
"916",195,365715.967,4304009.064,0,0,0,0,0,0,0,6,244,471,368,2376,0.731778425655977,1.82346531057029,-0.669125395152792,1.09706792933892
"917",195,365715.967,4304009.064,0,4,5,1,0,0,2,0,244,471,368,2376,0.731778425655977,1.82346531057029,-0.669125395152792,1.09706792933892
"918",196,365716.087,4304029.02,0,4,5,0,0,0,2,0,253,477,385,2097,0.689766317485898,1.70619892365956,-0.629370629370629,1.03402456210993
"919",197,365716.017,4304048.953,0,4,5,0,0,0,2,0,253,477,385,2097,0.689766317485898,1.70619892365956,-0.629370629370629,1.03402456210993
"920",197,365716.017,4304048.953,2,6,0,0,0,0,2,0,253,477,385,2097,0.689766317485898,1.70619892365956,-0.629370629370629,1.03402456210993
"921",198,365715.957,4304069.101,0,0,0,4,0,0,1,2,251,504,396,2173,0.691708836123005,1.66666666666667,-0.623459096002988,1.03695779031317
"922",199,365715.923,4304088.96,0,2,0,6,0,0,2,3,241,472,384,2322,0.716186252771619,1.71960958296362,-0.662133142448103,1.07368421052632
"923",199,365715.923,4304088.96,0,0,0,4,0,0,1,2,241,472,384,2322,0.716186252771619,1.71960958296362,-0.662133142448103,1.07368421052632
"924",199,365715.923,4304088.96,0,0,0,5,0,0,2,4,241,472,384,2322,0.716186252771619,1.71960958296362,-0.662133142448103,1.07368421052632
"925",200,365715.988,4304108.922,0,0,0,4,0,0,4,4,241,472,384,2322,0.716186252771619,1.71960958296362,-0.662133142448103,1.07368421052632
"926",200,365715.988,4304108.922,0,0,0,5,0,0,2,4,241,472,384,2322,0.716186252771619,1.71960958296362,-0.662133142448103,1.07368421052632
"927",200,365715.988,4304108.922,0,0,0,6,0,0,2,2,241,472,384,2322,0.716186252771619,1.71960958296362,-0.662133142448103,1.07368421052632
"928",204,365735.909,4303848.956,3,0,4,0,0,0,3,2,277,454,521,1887,0.567275747508306,1.16374169364457,-0.612131567706109,0.850383897074082
"929",204,365735.909,4303848.956,3,0,4,0,0,0,4,0,277,454,521,1887,0.567275747508306,1.16374169364457,-0.612131567706109,0.850383897074082
"930",205,365736.035,4303869.076,3,0,3,0,0,0,5,0,277,454,521,1887,0.567275747508306,1.16374169364457,-0.612131567706109,0.850383897074082
"931",206,365735.993,4303888.984,3,0,4,0,0,0,3,0,293,532,540,2294,0.618913196894848,1.31464548043772,-0.623496107572541,0.92787868100864
"932",206,365735.993,4303888.984,3,0,3,0,0,0,5,0,293,532,540,2294,0.618913196894848,1.31464548043772,-0.623496107572541,0.92787868100864
"933",206,365735.993,4303888.984,3,0,4,0,0,0,4,0,293,532,540,2294,0.618913196894848,1.31464548043772,-0.623496107572541,0.92787868100864
"934",208,365735.982,4303928.927,0,3,5,0,0,0,0,0,298,574,491,2629,0.68525641025641,1.60077867625037,-0.641586013112707,1.02739067755887
"935",208,365735.982,4303928.927,4,0,3,0,0,0,5,0,298,574,491,2629,0.68525641025641,1.60077867625037,-0.641586013112707,1.02739067755887
