"","plot.id","easting","northing","scam","ivfr","c4","phau","spcy","tyla","dead","bare_water","band2","band3","band4","band5","ndvi","evi","ndwi","savi"
"343",189,365715.985,4303889.107,4,0,3,0,0,0,4,1,212,441,365,2466,0.742140586365242,1.7137030995106,-0.696594427244582,1.1126213592233
"344",189,365715.985,4303889.107,3,0,4,0,0,0,3,0,212,441,365,2466,0.742140586365242,1.7137030995106,-0.696594427244582,1.1126213592233
"345",190,365716.044,4303909.153,3,0,4,0,0,0,3,0,224,501,318,3037,0.81043219076006,2.08256740196078,-0.716789146410401,1.21510502011023
"346",191,365716.041,4303929.042,0,5,2,3,0,0,0,0,224,501,318,3037,0.81043219076006,2.08256740196078,-0.716789146410401,1.21510502011023
"347",191,365716.041,4303929.042,0,3,5,0,0,0,0,0,224,501,318,3037,0.81043219076006,2.08256740196078,-0.716789146410401,1.21510502011023
"348",192,365716.056,4303948.937,0,3,5,0,0,0,0,0,244,490,310,3040,0.814925373134328,2.2238514173998,-0.722379603399433,1.22184096673131
"349",192,365716.056,4303948.937,2,5,2,0,0,0,0,3,244,490,310,3040,0.814925373134328,2.2238514173998,-0.722379603399433,1.22184096673131
"350",193,365716.053,4303969.052,0,5,1,1,0,0,1,3,259,513,324,3196,0.815909090909091,2.24620678867511,-0.723375572930709,1.22334232571347
"351",193,365716.053,4303969.052,0,0,0,6,0,0,3,0,259,513,324,3196,0.815909090909091,2.24620678867511,-0.723375572930709,1.22334232571347
"352",194,365716.07,4303988.895,0,0,0,6,0,0,3,0,259,513,324,3196,0.815909090909091,2.24620678867511,-0.723375572930709,1.22334232571347
"353",194,365716.07,4303988.895,0,0,0,0,0,0,0,6,259,513,324,3196,0.815909090909091,2.24620678867511,-0.723375572930709,1.22334232571347
"354",195,365715.967,4304009.064,2,3,1,3,0,0,2,5,245,495,306,3103,0.820475212672338,2.2552814062248,-0.724847137298499,1.2301715291013
"355",195,365715.967,4304009.064,0,0,0,0,0,0,0,6,245,495,306,3103,0.820475212672338,2.2552814062248,-0.724847137298499,1.2301715291013
"356",195,365715.967,4304009.064,0,4,5,1,0,0,2,0,245,495,306,3103,0.820475212672338,2.2552814062248,-0.724847137298499,1.2301715291013
"357",196,365716.087,4304029.02,0,4,5,0,0,0,2,0,233,495,300,2676,0.798387096774194,2.17781851512374,-0.687795648060549,1.19697732997481
"358",197,365716.017,4304048.953,0,4,5,0,0,0,2,0,233,495,300,2676,0.798387096774194,2.17781851512374,-0.687795648060549,1.19697732997481
"359",197,365716.017,4304048.953,2,6,0,0,0,0,2,0,233,495,300,2676,0.798387096774194,2.17781851512374,-0.687795648060549,1.19697732997481
"360",198,365715.957,4304069.101,0,0,0,4,0,0,1,2,209,510,296,2964,0.81840490797546,2.10310578590572,-0.706390328151986,1.2270427717308
"361",199,365715.923,4304088.96,0,2,0,6,0,0,2,3,186,497,277,3290,0.844687412391365,2.11825084364454,-0.737523105360444,1.26649852879361
"362",199,365715.923,4304088.96,0,0,0,4,0,0,1,2,186,497,277,3290,0.844687412391365,2.11825084364454,-0.737523105360444,1.26649852879361
"363",199,365715.923,4304088.96,0,0,0,5,0,0,2,4,186,497,277,3290,0.844687412391365,2.11825084364454,-0.737523105360444,1.26649852879361
"364",200,365715.988,4304108.922,0,0,0,4,0,0,4,4,186,497,277,3290,0.844687412391365,2.11825084364454,-0.737523105360444,1.26649852879361
"365",200,365715.988,4304108.922,0,0,0,5,0,0,2,4,186,497,277,3290,0.844687412391365,2.11825084364454,-0.737523105360444,1.26649852879361
"366",200,365715.988,4304108.922,0,0,0,6,0,0,2,2,186,497,277,3290,0.844687412391365,2.11825084364454,-0.737523105360444,1.26649852879361
"367",204,365735.909,4303848.956,3,0,4,0,0,0,3,2,222,479,397,2785,0.750471401634192,1.70522707797772,-0.706495098039216,1.12517669231977
"368",204,365735.909,4303848.956,3,0,4,0,0,0,4,0,222,479,397,2785,0.750471401634192,1.70522707797772,-0.706495098039216,1.12517669231977
"369",205,365736.035,4303869.076,3,0,3,0,0,0,5,0,222,479,397,2785,0.750471401634192,1.70522707797772,-0.706495098039216,1.12517669231977
"370",206,365735.993,4303888.984,3,0,4,0,0,0,3,0,235,561,374,3327,0.797892461496893,1.93893630991464,-0.71141975308642,1.19635381498987
"371",206,365735.993,4303888.984,3,0,3,0,0,0,5,0,235,561,374,3327,0.797892461496893,1.93893630991464,-0.71141975308642,1.19635381498987
"372",206,365735.993,4303888.984,3,0,4,0,0,0,4,0,235,561,374,3327,0.797892461496893,1.93893630991464,-0.71141975308642,1.19635381498987
