"","plot.id","easting","northing","disp","ivfr","phau","scam","sppa","band2","band3","band4","band5","ndvi","evi","ndwi","savi"
"185",67,365674.6742,4303902.477,1,2,0,4,6,293,414,435,1826,0.615214506855374,1.55418994413408,-0.630357142857143,0.922209944751381
"186",68,365674.5052,4303903.384,1,2,0,4,6,293,414,435,1826,0.615214506855374,1.55418994413408,-0.630357142857143,0.922209944751381
"187",69,365679.3291,4303891.203,1,0,0,6,5,293,414,435,1826,0.615214506855374,1.55418994413408,-0.630357142857143,0.922209944751381
"188",70,365679.2558,4303890.119,1,0,0,6,5,293,414,435,1826,0.615214506855374,1.55418994413408,-0.630357142857143,0.922209944751381
"189",71,365678.4592,4303890.003,1,0,0,6,5,293,414,435,1826,0.615214506855374,1.55418994413408,-0.630357142857143,0.922209944751381
"190",72,365678.4972,4303890.865,1,0,0,6,5,293,414,435,1826,0.615214506855374,1.55418994413408,-0.630357142857143,0.922209944751381
"191",81,365677.5484,4303815.197,1,0,0,5,5,234,272,295,1055,0.562962962962963,1.77736202057998,-0.590052750565185,0.843507214206437
"192",82,365677.512,4303814.014,1,0,0,5,5,234,272,295,1055,0.562962962962963,1.77736202057998,-0.590052750565185,0.843507214206437
"193",83,365676.5417,4303814.149,1,0,0,5,5,234,272,295,1055,0.562962962962963,1.77736202057998,-0.590052750565185,0.843507214206437
"194",84,365676.4647,4303815.027,1,0,0,5,5,234,272,295,1055,0.562962962962963,1.77736202057998,-0.590052750565185,0.843507214206437
"195",85,365676.3402,4303797.053,1,0,0,5,5,234,272,295,1055,0.562962962962963,1.77736202057998,-0.590052750565185,0.843507214206437
"196",86,365676.7038,4303796.153,1,0,0,5,5,234,272,295,1055,0.562962962962963,1.77736202057998,-0.590052750565185,0.843507214206437
"197",87,365675.2093,4303796.116,1,0,0,5,5,234,272,295,1055,0.562962962962963,1.77736202057998,-0.590052750565185,0.843507214206437
"198",88,365675.2037,4303796.898,1,0,0,5,5,234,272,295,1055,0.562962962962963,1.77736202057998,-0.590052750565185,0.843507214206437
